Date,Image,Size,Species,Confidence,Morph,Price
202404,4d53fbd81fccd7f4588c52e96efaf905.jpg,baby,crestedgeko,,lily,60000.0
202404,56739631aa194bf90465ec9c68f970a8.jpg,baby,crestedgeko,,undefined,28000.0
202404,76381d219eb099a93d042a841d75fe81.jpg,baby,others,,normal,70000.0
202403,81c578ed02180e4a1200ef98ec091483.jpg,adult,Chamaeleon,,undefined,650000.0
202403,eb09cd676212cb2b8acc8ec8b0234bec.jpg,baby,crestedgeko,,undefined,32000.0
202403,df53014220b3e0d27002e83199c45c9c.jpg,subadult,crestedgeko,,undefined,40000.0
202403,c2bb303de672964cacfc9b3d0c93f63c.jpg,subadult,crestedgeko,,undefined,35000.0
202403,f2ce26db8f394dfcf7373c35a374e5b7.jpg,subadult,crestedgeko,,undefined,50000.0
202403,c4e7eddf1158ca044168556ea20209ab.jpg,baby,crestedgeko,,undefined,26000.0
202403,f6a5555eecbbe2a91872e16c5fb15ff3.jpg,baby,crestedgeko,,undefined,20000.0
202403,7663bfa36b025a8bb359581c706b8671.jpg,baby,crestedgeko,,undefined,32000.0
202403,f8df1ae404783afea4c20a622c6ee39a.jpg,baby,crestedgeko,,undefined,24000.0
202403,15b59bd82c3505059c6eb7d923e00c14.jpg,baby,crestedgeko,,undefined,32000.0
202403,236ec5a1938506b7f20e242a6789905c.jpg,baby,crestedgeko,,undefined,24000.0
202403,5797fbb4163feda86a7f63567d3a7a6d.jpg,baby,crestedgeko,,undefined,20000.0
202403,9529cca5c5fd248b0a12bb1dfcc5b4a9.jpg,babeadult,others,,undefined,260000.0
202402,82218c341b857ed387719231dba3d70d.jpg,adult,geko,,undefined,189000.0
202402,1f7e72865b0090cb92872844a519d5d3.jpg,baby,crestedgeko,,lily,46000.0
202402,708ab10aa1e634e4e9a4389248744dac.jpg,baby,crestedgeko,,undefined,20000.0
202402,c56e5dbcb88f975f4b7c96b914b7d6d7.jpg,baby,crestedgeko,,lily,44000.0
202402,7448056ff5e3e397baf0e2efccad07e2.jpg,baby,crestedgeko,,undefined,22000.0
202402,3f9af988e72d96366b4ae8526e1a3ba3.jpg,baby,crestedgeko,,lily,48000.0
202402,3b6cf9116f2d12c7304e70b3afff9599.jpg,baby,crestedgeko,,lily,43000.0
202402,8ec65c5441a124211b2e6749cd049627.jpg,baby,crestedgeko,,lily,40000.0
202402,3f48766708022a310d1fb26f1ec035f4.jpg,baby,crestedgeko,,undefined,16000.0
202401,601e5edf489448be48f3734532a20e07.jpg,baby,crestedgeko,,undefined,18000.0
202401,26b9951acbd4785ef2669501aba58859.jpg,baby,crestedgeko,,lily,36000.0
202401,8f9aa6699bd13886658c3f08d1aef44c.jpg,baby,crestedgeko,,lily,32000.0
202401,48bd2151b2b81f28eadc17afa8b8f4e5.jpg,baby,crestedgeko,,undefined,20000.0
202401,9cb3eedb9ac51522a6f5083a8c404d78.jpg,baby,crestedgeko,,undefined,18000.0
202401,f82a1070fec9f5af40513ec7bce18181.jpg,baby,crestedgeko,,undefined,30000.0
202401,bfec6691c218c18049a91ac5793db762.jpg,baby,crestedgeko,,lily,44000.0
202402,2510cb39f04c159503137234aebe75c2.jpg,baby,crestedgeko,,lily,42000.0
202401,c72605d5693bfc99af90cfff955755e1.jpg,baby,crestedgeko,,lily,48000.0
202401,bbc77de389b261807e26af8e72fda1c1.jpg,baby,crestedgeko,,lily,48000.0
202402,6e91d5144085e320173f664ab098fa2d.jpg,baby,crestedgeko,,lily,44000.0
202401,756f16ffdb5186048cd73158e4c8f9d9.jpg,baby,crestedgeko,,lily,42000.0
202402,24084aa9959e3a4758e46d8b1dccd487.jpg,baby,crestedgeko,,lily,40000.0
202402,fe8a06705f694fe6bac00ab36bab4b67.jpg,baby,others,,normal,18000.0
202401,7936834cccd86a2b68039f3be067783f.jpg,baby,others,,normal,18000.0
202405,1e739da575a1cff827b7ce75b0a51def.jpg,baby,crestedgeko,,lily,58000.0
202401,9cc08d826a5463529b62dbace7336081.jpg,baby,crestedgeko,,lily,38000.0
202401,08eec9d7a5e64f29187439acd0a5a626.jpg,subadult,crestedgeko,,undefined,50000.0
202401,01838577df0d67e214e22a777718cf9f.jpg,baby,crestedgeko,,undefined,18000.0
202403,08b0df62d89c1b073f5e9a513973a1de.jpg,baby,crestedgeko,,undefined,22000.0
202401,7b30926b95b07783da5c14aee934f193.jpg,baby,crestedgeko,,undefined,16000.0
202401,6f7e24831489aab9b7aaa808b0035433.jpg,baby,crestedgeko,,undefined,20000.0
202401,08acce83df68cd29126cfa6f10718602.jpg,baby,crestedgeko,,undefined,20000.0
202401,46fef8cebfe113109629663e44e2bc80.jpg,baby,crestedgeko,,undefined,18000.0
202401,b631fc99179d85658daa0dac08de7c0a.jpg,baby,crestedgeko,,undefined,16000.0
202401,a5bbdaf94fa05f47d003f749b911ac21.jpg,baby,crestedgeko,,undefined,20000.0
202401,100083710bd41648fff730fc4488413c.jpg,baby,crestedgeko,,lily,36000.0
202401,62a38e8cde74e80ce53cde3cf9c5b795.jpg,baby,crestedgeko,,lily,36000.0
202401,a0278a145a239aa836a48a28129588a6.jpg,baby,crestedgeko,,lily,38000.0
202401,5dfbfb780f3cc96a1ace27919096b163.jpg,baby,crestedgeko,,lily,45000.0
202401,08e8148082248a80c2577f5a5178a151.jpg,baby,crestedgeko,,lily,38000.0
202401,76c2b85eb2ced38fe5aea6c5166dbd74.jpg,baby,crestedgeko,,undefined,20000.0
202401,4c532b1172739a2215d507cdab1ad892.jpg,baby,crestedgeko,,undefined,20000.0
202401,d641a04c280ca22ef64b22c3f9ec81ac.jpg,baby,crestedgeko,,lily,38000.0
202401,63aa2e2f2d5e5fd627d8869dfefa72c6.jpg,baby,crestedgeko,,lily,36000.0
202401,513ea5ab1ab8ad950f26ee4438307858.jpg,baby,crestedgeko,,lily,42000.0
202401,5cb0ffe92136481ed4b63bad6d1601f1.jpg,baby,crestedgeko,,lily,40000.0
202401,bd8df1113767d9da9813f4e72bb5ec06.jpg,baby,crestedgeko,,lily,40000.0
202401,8b05b484f6305e6ded9903db5c8a3657.jpg,baby,crestedgeko,,lily,45000.0
202401,7f4c185013c2f454f65f5df28f131c0f.jpg,baby,crestedgeko,,lily,42000.0
202401,881546c0ad7088c4fa3503ef726f8c9f.jpg,baby,crestedgeko,,lily,34000.0
202407,7cdc0ace3d6eb5bc81f5af85fb0fe58a.jpg,undefined,snake,,undefined,140000.0
202409,5425028fe1e6ddb900aa827b4e776729.jpg,baby,crestedgeko,,undefined,36000.0
202408,9319ec5e9ba59df20d33e8c76483b9b3.jpg,baby,crestedgeko,,lily,60000.0
202408,c42722c383b0b9d50ccabc74ae339975.jpg,baby,crestedgeko,,undefined,25000.0
202408,bcbc7ffe21ce33907448bfd46ccf8e8d.jpg,baby,crestedgeko,,undefined,20000.0
202408,8b6f28978c66e57da45dcd8d10b832d2.jpg,baby,crestedgeko,,lily,70000.0
202408,58737f4c5f5b0b5a505102af376de8d1.jpg,baby,crestedgeko,,lily,60000.0
202408,245002dfa2c5067d49c83c6bf6a72940.jpg,baby,crestedgeko,,undefined,48000.0
202406,61bf9931a3ea37e40494cf11d570f613.jpg,baby,crestedgeko,,lily,50000.0
202406,696e7460813dd753cf2f57452711999c.jpg,baby,crestedgeko,,undefined,30000.0
202404,b661c1d5c866a5d6196234c973245e85.jpg,baby,crestedgeko,,undefined,25000.0
202403,bdaaeec4f0d2ea826b249980f4c8dd42.jpg,subadult,crestedgeko,,lily,380000.0
202402,ae55721d1246e79a10076202bf4693de.jpg,undefined,leopard,,undefined,40000.0
202402,65a6fef45f8d95beea616dc2977378d6.jpg,undefined,leopard,,undefined,60000.0
202406,41f59a5814c876e21c489ec49eb5244d.jpg,baby,crestedgeko,,spotless,250000.0
202401,5ec035acd88e74b881bbad8dc4575860.jpg,baby,crestedgeko,,cappucino,140000.0
2025-02-06 17:23:49,20250206172349_KakaoTalk_Photo_2025-02-06-09-32-59 009.jpeg,,2 Crestedgeko,85.847084,White,
2025-02-06 17:26:41,20250206172641_KakaoTalk_Photo_2025-02-06-09-32-58 002.jpeg,,9 Turtle,99.5417709350586,White,
2025-02-06 21:25:11,20250206212511_KakaoTalk_Photo_2025-02-06-09-33-00 017.jpeg,,9 Turtle,99.97213745117188,White,
2025-02-06 21:28:39,20250206212839_KakaoTalk_Photo_2025-02-06-09-33-00 014.jpeg,,9 Turtle,86.66140747070312,White,
2025-02-06 21:43:38,20250206214338_KakaoTalk_Photo_2025-02-06-09-33-00 016.jpeg,,9 Turtle,99.94232940673828,White,
2025-02-07 00:28:45,20250207002845_KakaoTalk_Photo_2025-02-06-09-33-00 016.jpeg,,9 Turtle,99.94232940673828,White,
2025-02-07 00:45:15,20250207004515_KakaoTalk_Photo_2025-02-06-09-33-00 020.jpeg,,8 Snake,98.5902328491211,White,
2025-02-07 00:48:20,20250207004820_KakaoTalk_Photo_2025-02-06-09-33-00 014.jpeg,,9 Turtle,86.66140747070312,White,
2025-02-07 00:48:30,20250207004830_KakaoTalk_Photo_2025-02-06-09-33-00 018.jpeg,,4 Iguana,98.08601379394533,White,
2025-02-07 00:50:30,20250207005030_KakaoTalk_Photo_2025-02-06-09-33-00 014.jpeg,,9 Turtle,86.66140747070312,White,
2025-02-07 00:50:39,20250207005039_KakaoTalk_Photo_2025-02-06-09-33-00 017.jpeg,,9 Turtle,99.97213745117188,White,
2025-02-07 00:50:47,20250207005047_KakaoTalk_Photo_2025-02-06-09-33-00 020.jpeg,,8 Snake,98.5902328491211,White,
2025-02-07 01:25:46,20250207012546_KakaoTalk_Photo_2025-02-06-09-33-00 014.jpeg,,9 Turtle,86.66140747070312,White,
2025-02-07 01:30:27,20250207013027_KakaoTalk_Photo_2025-02-06-09-33-00 015.jpeg,,9 거북이,99.99996185302734,White,
2025-02-07 01:34:08,20250207013408_KakaoTalk_Photo_2025-02-06-09-33-00 015.jpeg,,9.거북이,99.99996185302734,White,
2025-02-07 01:36:30,20250207013630_KakaoTalk_Photo_2025-02-06-09-33-00 013.jpeg,,9.거북이,96.31170654296876,White,
2025-02-07 01:41:36,20250207014136_KakaoTalk_Photo_2025-02-06-09-33-00 013.jpeg,,9.거북이,96.31170654296876,White,
2025-02-07 02:05:11,20250207020511_IMG_4181.JPG,,2.크레스티드 게코,75.14408874511719,White,
2025-02-07 09:40:33,20250207094033_IMG_4183.JPG,,2.크레스티드 게코,99.99718475341795,White,
2025-02-07 09:41:15,20250207094115_IMG_4182.JPG,,2.크레스티드 게코,99.9945297241211,White,
2025-02-07 12:42:54,20250207124254_IMG_4182.JPG,성체(Adult)/대형(Large),2.크레스티드 게코,99.0,White(화이트),
2025-02-09 16:24:59,KakaoTalk_Photo_2025-02-06-09-30-47 006.jpeg,성체(Adult)/중형(Medium),12 크레스티드 게코(Crestedgeko),100.0,Blizzard(블리자드),
2025-02-09 16:29:38,KakaoTalk_Photo_2025-02-06-09-30-47 006.jpeg,성체(Adult)/중형(Medium),12 크레스티드 게코(Crestedgeko),2.0,Blizzard(블리자드),
